# /dev/cpu_dma_latency set to 0us
# Histogram
000000 000000	000000	000000	000000	000000	000000	000000	000000
000001 000000	000000	000000	000000	000000	000000	000000	000000
000002 000000	000000	000000	000000	000000	000000	000000	000000
000003 000000	000000	000001	000064	000002	000000	000003	000001
000004 590244	384376	847775	776754	825924	477747	423774	630263
000005 1009379	1179062	765628	837934	777100	1096126	1023432	948046
000006 074956	100355	064214	064755	074151	096590	215341	096670
000007 055922	062457	053113	054548	054770	058838	063241	058461
000008 042508	047339	039880	041201	041078	044046	044623	042211
000009 013750	015246	012929	012283	012861	013785	015925	011792
000010 006559	006280	007559	006170	006386	005933	005854	005654
000011 004079	003436	005378	003904	004545	004050	004224	003979
000012 002246	001124	003000	001936	002716	002210	002839	002433
000013 000280	000212	000427	000356	000386	000488	000655	000412
000014 000027	000075	000026	000030	000018	000106	000022	000017
000015 000012	000012	000020	000013	000011	000043	000014	000013
000016 000004	000005	000007	000007	000007	000006	000005	000004
000017 000001	000006	000001	000003	000003	000000	000004	000000
000018 000000	000009	000002	000000	000003	000000	000000	000000
000019 000000	000004	000000	000000	000000	000000	000000	000000
000020 000000	000001	000000	000002	000000	000000	000001	000000
000021 000000	000000	000000	000000	000000	000000	000000	000001
000022 000000	000000	000000	000001	000000	000000	000000	000000
000023 000000	000000	000000	000000	000000	000000	000000	000000
000024 000000	000000	000000	000000	000000	000000	000000	000000
000025 000000	000000	000000	000000	000000	000000	000000	000000
000026 000000	000000	000000	000000	000000	000000	000000	000000
000027 000001	000000	000000	000000	000000	000001	000000	000001
000028 000000	000000	000000	000000	000000	000000	000000	000000
000029 000000	000000	000000	000000	000000	000000	000000	000000
000030 000000	000000	000000	000000	000000	000000	000000	000000
000031 000000	000000	000000	000000	000000	000000	000000	000000
000032 000000	000000	000000	000000	000000	000000	000000	000000
000033 000000	000000	000000	000000	000000	000000	000000	000000
000034 000000	000000	000000	000000	000000	000000	000000	000000
000035 000001	000000	000000	000000	000000	000000	000000	000000
000036 000000	000000	000000	000000	000000	000000	000000	000001
000037 000000	000000	000000	000000	000000	000000	000000	000000
000038 000000	000000	000001	000000	000000	000001	000000	000000
000039 000000	000000	000000	000000	000000	000000	000000	000000
000040 000000	000000	000000	000000	000000	000000	000000	000000
000041 000000	000000	000000	000000	000000	000000	000000	000000
000042 000000	000000	000000	000000	000000	000001	000000	000000
000043 000000	000000	000000	000000	000000	000000	000000	000000
000044 000000	000000	000000	000000	000000	000000	000000	000000
000045 000000	000000	000000	000001	000000	000000	000000	000001
000046 000000	000000	000000	000001	000001	000000	000000	000000
000047 000001	000000	000000	000000	000000	000000	000000	000000
000048 000000	000000	000000	000000	000000	000000	000000	000000
000049 000000	000000	000000	000000	000001	000000	000000	000000
000050 000000	000000	000000	000000	000000	000000	000000	000000
000051 000000	000000	000000	000001	000000	000000	000000	000000
000052 000000	000000	000000	000000	000000	000000	000000	000000
000053 000000	000000	000000	000000	000000	000000	000002	000000
000054 000000	000000	000000	000000	000000	000000	000000	000001
000055 000000	000000	000000	000000	000000	000000	000000	000000
000056 000000	000000	000000	000000	000000	000000	000000	000000
000057 000000	000000	000000	000000	000000	000000	000000	000000
000058 000000	000000	000000	000000	000000	000000	000001	000000
000059 000000	000000	000000	000001	000000	000000	000000	000000
000060 000000	000000	000000	000000	000000	000000	000000	000000
000061 000000	000000	000000	000000	000000	000000	000000	000000
000062 000000	000000	000000	000000	000000	000000	000000	000000
000063 000000	000000	000000	000000	000000	000000	000000	000000
000064 000000	000000	000000	000000	000000	000000	000000	000000
000065 000000	000000	000000	000000	000000	000000	000000	000000
000066 000000	000000	000000	000000	000000	000000	000000	000000
000067 000000	000000	000000	000000	000000	000000	000001	000000
000068 000000	000000	000000	000000	000000	000000	000000	000000
000069 000000	000000	000000	000000	000000	000000	000000	000000
